tt0116289,12656,Fantasia,James Algar,7.7,UA,97 min,1940
tt0109593,38867,Trolls World Tour,Walt Dohrn,6.1,UA,141 min,2020
tt0103095,277270,Happy Feet,George Miller,6.4,UA,105 min,2006
tt0112368,25969,Twelve,Steve Grimaldi,6.3,PG,193 min,2019
tt0104046,44103,White Bird,Marc Forster,7.2,U,109 min,2023
tt0062952,753,Major Payne,Nick Castle,6.3,U,115 min,1995
tt0115742,43634,Newsies,Kenny Ortega,6.9,A,105 min,1992
tt0117420,9103,Meet the Robinsons,Stephen J. Anderson,6.8,PG,94 min,2007
tt0115951,90214,Paul Blart: Mall Cop,Steve Carr,5.3,A,135 min,2009
tt0117784,29649,Annie,Will Gluck,5.4,PG,129 min,2014
tt0117107,10990,The BFG,Steven Spielberg,6.3,U,113 min,2016
tt0117979,8866,Snow White and the Seven Dwarfs,William Cottrell,7.6,U,72 min,1937
tt0095776,12233,Home Alone 2: Lost in New York,Chris Columbus,6.9,A,143 min,1992
tt0115851,23449,Epic,Chris Wedge,6.6,PG,94 min,2013
tt0116322,36355,Corpse Bride,Tim Burton,7.4,A,124 min,2005
tt0109374,37667,Tall Girl,Nzingha Stewart,5.2,U,100 min,2019
tt0110712,90148,Elf,Jon Favreau,7.1,A,113 min,2003
tt0112817,922,The Chronicles of Narnia: The Voyage of the Dawn Treader,Michael Apted,6.3,,108 min,2010
tt0113362,11876,Daddy's Home,Sean Anders,6.2,,108 min,2015
tt0073778,52633,Babe,Chris Noonan,6.9,A,111 min,1995
tt0112546,62364,Freaky Friday,Gary Nelson,6.3,U,170 min,1976
tt0108500,11687,Luck,Peggy Holmes,6.4,U,139 min,2022
tt0117108,9304,The Chronicles of Narnia: Prince Caspian,Andrew Adamson,6.5,G,178 min,2008
tt0113270,73183,The Land Before Time,Don Bluth,7.4,,105 min,1988
tt0333373,131232,Air Bud,Charles Martin Smith,5.3,A,100 min,1997
tt0115963,9100,I Can Only Imagine,Andrew Erwin,7.3,U,90 min,2018
tt0116448,20759,Bedtime Stories,Adam Shankman,6,Passed,133 min,2008
tt0116827,46063,Tom & Jerry,Tim Story,5.3,,100 min,2021
tt0114894,365371,The Kid Who Would Be King,Joe Cornish,6.1,PG,100 min,2019
tt0112701,32513,Guillermo del Toro's Pinocchio,Guillermo del Toro,7.6,PG,108 min,2022
tt0113429,40651,All Dogs Go to Heaven,Don Bluth,6.7,Passed,96 min,1989
tt0116508,36915,Nanny McPhee,Kirk Jones,6.6,,96 min,2005
tt0117260,40507,Turbo,David Soren,6.4,Passed,102 min,2013
tt0117500,9802,Ferdinand,Carlos Saldanha,6.7,,75 min,2017
tt0116405,25697,Hugo,Martin Scorsese,7.5,,69 min,2011
tt0109592,21588,FernGully: The Last Rainforest,Bill Kroyer,6.5,PG,93 min,1992
tt0117998,664,Dinosaur,Eric Leighton,6.4,Passed,70 min,2000
tt0115624,11867,Miracles from Heaven,Patricia Riggen,7.1,R,135 min,2016
tt0113145,47119,Mary Poppins Returns,Rob Marshall,6.7,,104 min,2018
tt0116559,314352,The SpongeBob SquarePants Movie,Stephen Hillenburg,7.2,R,119 min,2004
tt0113568,9323,The Spiderwick Chronicles,Mark Waters,6.5,R,107 min,2008
tt0117894,10280,Small Soldiers,Joe Dante,6.3,R,104 min,1998
tt0117723,10535,How to Train Your Dragon: The Hidden World,Dean DeBlois,7.4,UA,147 min,2019
tt0112586,124613,George of the Jungle,Sam Weisman,5.5,PG-13,116 min,1997
tt0112691,532,A Cinderella Story,Mark Rosman,5.9,R,86 min,2004
tt0040366,26744,Cool Runnings,Jon Turteltaub,7,U,103 min,1993
tt0117768,16299,Baby's Day Out,Patrick Read Johnson,6.2,U,123 min,1994
tt0115571,10547,Cinderella,Clyde Geronimi,7.3,A,129 min,1950
tt0031612,245268,The Aristocats,Wolfgang Reitherman,7.1,UA,126 min,1970
tt0057012,935,A Goofy Movie,Kevin Lima,6.9,PG-13,105 min,1995
tt0103926,55613,The Angry Birds Movie,Clay Kaytis,6.3,A,119 min,2016
tt0105737,215107,101 Dalmatians,Stephen Herek,5.7,A,180 min,1996
tt0113849,41007,How the Grinch Stole Christmas,Ron Howard,6.3,U,130 min,2000
tt0113188,35645,RV,Barry Sonnenfeld,5.6,,111 min,2006
tt0042644,110465,We Can Be Heroes,Robert Rodriguez,4.7,UA,136 min,2020
tt0109381,255546,Haunted Mansion,Justin Simien,6,UA,159 min,2023
tt0109688,40751,Space Jam: A New Legacy,Malcolm D. Lee,4.5,UA,115 min,2021
tt0104606,275096,Cloudy with a Chance of Meatballs,Phil Lord,6.9,U,101 min,2009
tt0110480,85778,Nacho Libre,Jared Hess,5.9,PG,108 min,2006
tt0108211,11101,The Good Dinosaur,Peter Sohn,6.7,,98 min,2015
tt0117331,9826,Zathura: A Space Adventure,Jon Favreau,6.3,PG-13,96 min,2005
tt0117765,9879,Madagascar: Escape 2 Africa,Eric Darnell,6.6,U,100 min,2008
tt0116833,63564,Spy Kids 3: Game Over,Robert Rodriguez,4.4,UA,91 min,2003
tt0113280,22621,The Dark Crystal,Jim Henson,7.1,UA,132 min,1982
tt0116669,7095,Ice Age: Continental Drift,Steve Martino,6.5,,137 min,2012
tt0116594,26890,Family Switch,McG,5.7,UA,120 min,2023
tt0113211,46732,The Lorax,Chris Renaud,6.4,UA,131 min,2012
tt0114494,124633,The Mitchells vs. the Machines,Michael Rianda,7.6,UA,100 min,2021
tt0094265,202425,Ponyo,Hayao Miyazaki,7.6,UA,143 min,2008
tt0105201,196940,St. Trinian's,Oliver Parker,5.8,A,122 min,2007
tt0070820,77771,Into the Woods,Rob Marshall,5.9,A,120 min,2014
tt0084898,181083,The Karate Kid Part II,John G. Avildsen,6.1,UA,95 min,1986
tt0063715,41225,Kiki's Delivery Service,Hayao Miyazaki,7.8,A,146 min,1989
tt0109191,188589,Super Mario Bros.,Annabel Jankel,4.2,U,101 min,1993
tt0114122,87190,Flushed Away,David Bowers,6.6,R,122 min,2006
tt0117951,627,The Boss Baby,Tom McGrath,6.3,U,90 min,2017
tt0118523,32872,Over the Hedge,Tim Johnson,6.7,R,141 min,2006
tt0116629,602,3 Ninjas,Jon Turteltaub,5.3,PG,90 min,1992
tt0117737,14553,Short Circuit,John Badham,6.6,U,98 min,1986
tt0116277,9566,PAW Patrol: The Mighty Movie,Cal Brunker,5.9,,126 min,2023
tt0116583,10545,Peter Pan,Clyde Geronimi,7.3,,101 min,1953
tt0115798,9894,Shark Tale,Bibo Bergeron,6,UA,108 min,2004
tt0116778,11543,Pocahontas,Mike Gabriel,6.7,R,120 min,1995
tt0116213,9268,Tooth Fairy,Michael Lembeck,5,R,123 min,2010
tt0113147,52059,Space Jam,Joe Pytka,6.5,UA,157 min,1996
tt0117218,9327,The Witches,Robert Zemeckis,5.4,R,110 min,2020
tt0100990,123763,Casper,Brad Silberling,6.2,PG-13,116 min,1995
tt0111546,81949,The Lizzie McGuire Movie,Jim Fall,5.5,R,122 min,2003
tt0093199,42005,Mighty Morphin Power Rangers,Bryan Spicer,5.3,U,100 min,1995
tt0106810,124306,Aquamarine,Elizabeth Allen Rosenbaum,5.4,R,145 min,2006
tt0111180,183955,Dora and the Lost City of Gold,James Bobin,6.1,A,134 min,2019
tt0111237,44535,Bolt,Byron Howard,6.8,A,122 min,2008
tt0072362,44495,A Series of Unfortunate Events,Brad Silberling,6.8,UA,112 min,2004
tt0103207,78285,Orion and the Dark,Sean Charmatz,6.3,UA,99 min,2024
tt0116040,11228,The Croods,Kirk DeMicco,7.1,A,108 min,2013
tt0116365,10779,The Secret Garden,Agnieszka Holland,7.3,R,101 min,1993
tt0116905,26748,The Last Airbender,M. Night Shyamalan,4,A,152 min,2010
tt0116493,38223,Alvin and the Chipmunks,Tim Hill,5.2,UA,102 min,2007
tt0117333,9294,The Jungle Book,Wolfgang Reitherman,7.6,UA,157 min,1967
tt0118113,49963,Hotel Transylvania 4: Transformania,Derek Drymon,6,UA,146 min,2022
tt0117628,11363,Ralph Breaks the Internet,Phil Johnston,7,U,100 min,2018
tt0117913,1645,The Iron Giant,Brad Bird,8.1,UA,154 min,1999
tt0115530,31546,Cheaper by the Dozen,Shawn Levy,5.9,R,114 min,2003
tt0114266,77056,The Prince of Egypt,Brenda Chapman,7.2,R,121 min,1998
tt0115493,36344,The Hunchback of Notre Dame,Gary Trousdale,7,PG-13,105 min,1996
tt0116320,18550,The Cat in the Hat,Bo Welch,4.1,PG-13,132 min,2003
tt0116756,11511,My Sister's Keeper,Nick Cassavetes,7.3,R,115 min,2009
tt0109356,172198,Dolittle,Stephen Gaghan,5.6,A,144 min,2020
tt0116823,34170,Homeward Bound: The Incredible Journey,Duwayne Dunham,6.9,A,117 min,1993
tt0112568,281085,Pinocchio,Robert Zemeckis,5.1,R,120 min,2022
tt0114170,109478,Chitty Chitty Bang Bang,Ken Hughes,6.9,R,110 min,1968
tt0117999,124645,The Ten Commandments,Cecil B. DeMille,7.9,R,95 min,1956
tt0118073,12606,Cinderella,Kay Cannon,4.4,UA,116 min,2021
tt0108220,69895,The Nightmare Before Christmas,Henry Selick,7.9,U,103 min,1993
tt0049521,35206,Hachi: A Dog's Tale,Lasse HallstrÃ¶m,8.1,U,107 min,2009
tt0104403,151489,Oz the Great and Powerful,Sam Raimi,6.3,R,116 min,2013
tt0061495,4837,Paddington 2,Paul King,7.8,A,81 min,2017
tt0110246,12632,The Rocketeer,Joe Johnston,6.6,R,89 min,1991
tt0116164,9098,Rookie of the Year,Daniel Stern,6.1,,134 min,1993
tt0112865,282919,Heavyweights,Steven Brill,6.6,A,122 min,1995
tt0112716,124614,Paddington,Paul King,7.3,UA,93 min,2014
tt0115472,18975,Secondhand Lions,Tim McCanlies,7.5,U,119 min,2003
tt0116707,11962,Shrek Forever After,Mike Mitchell,6.3,R,113 min,2010
tt0116313,2925,The Mighty Ducks,Stephen Herek,6.6,A,139 min,1992
tt0114550,28628,Onward,Dan Scanlon,7.4,UA,126 min,2020
tt0117438,3595,Journey to the Center of the Earth,Eric Brevig,5.8,PG-13,80 min,2008
tt0116531,9308,Night at the Museum: Secret of the Tomb,Shawn Levy,6.2,A,127 min,2014
tt0117332,92381,Nimona,Nick Bruno,7.5,U,105 min,2023
tt0116353,18555,Finding Dory,Andrew Stanton,7.2,A,129 min,2016
tt0115857,12123,Sky High,Mike Mitchell,6.3,PG-13,242 min,2005
tt0117008,10830,We Bought a Zoo,Cameron Crowe,7,U,97 min,2011
tt0116191,3573,Treasure Planet,Ron Clements,7.2,UA,99 min,2002
tt0115986,10546,Enchanted,Kevin Lima,7.1,U,108 min,2007
tt0116571,18862,Cars 3,Brian Fee,6.7,R,92 min,2017
tt0053459,31417,Matilda: The Musical,Matthew Warchus,7,R,188 min,2022
tt0117826,9431,Father of the Bride,Charles Shyer,6.6,UA,125 min,1991
tt0113695,124619,PokÃ©mon: Detective Pikachu,Rob Letterman,6.5,G,85 min,2019
tt0108227,297645,Fantastic Beasts: The Crimes of Grindelwald,David Yates,6.5,U,202 min,2018
tt0111424,48144,Saving Bikini Bottom: The Sandy Cheeks Movie,Liza Johnson,4.1,UA,112 min,2024
tt0113080,46986,Big Fat Liar,Shawn Levy,5.5,U,94 min,2002
tt0115680,144982,Moonrise Kingdom,Wes Anderson,7.8,R,100 min,2012
tt0117718,47907,Hocus Pocus,Kenny Ortega,6.9,U,138 min,1993
tt0116225,10061,"Are You There God? It's Me, Margaret.",Kelly Fremon Craig,7.3,PG-13,130 min,2023
tt0112767,36266,Peter Pan,P.J. Hogan,6.8,U,116 min,2003
tt0115632,549,Robin Hood,Wolfgang Reitherman,7.5,R,115 min,1973
tt0117918,10478,Shrek the Third,Chris Miller,6.1,U,104 min,2007
tt0104109,66634,Anastasia,Don Bluth,7.1,,107 min,1997
tt0051980,116690,Maleficent,Robert Stromberg,6.9,R,107 min,2014
tt0100840,213917,Spy Kids,Robert Rodriguez,5.6,U,163 min,2001
tt0107575,145925,Robots,Chris Wedge,6.4,U,153 min,2005
tt0042054,100914,Rango,Gore Verbinski,7.3,R,130 min,2011
tt0068646,238,Sister Act,Emile Ardolino,6.5,A,120 min,1992
tt0109255,159,Return to Oz,Walter Murch,6.7,U,82 min,1985
tt0104558,11134,Garfield: The Movie,Peter Hewitt,5,UA,97 min,2004
tt0116985,88224,Ice Age: Collision Course,Michael Thurmeier,5.7,PG,79 min,2016
tt0046468,132641,Lightyear,Angus MacLane,6.1,U,129 min,2022
tt0114474,42758,The Parent Trap,David Swift,7.2,U,113 min,1961
tt0115736,9303,The Little Mermaid,Ron Clements,7.6,A,93 min,1989
tt0115836,23945,The Emperor's New Groove,Mark Dindal,7.4,U,124 min,2000
tt0101692,37820,The Little Rascals,Penelope Spheeris,6.3,U,88 min,1994
tt0116745,22479,The Princess Diaries 2: Royal Engagement,Garry Marshall,5.8,U,100 min,2004
tt0119214,9054,Pee-wee's Big Adventure,Tim Burton,7,A,91 min,1985
tt0116934,241058,Miss Peregrine's Home for Peculiar Children,Tim Burton,6.7,R,126 min,2016
tt0109066,11985,Atlantis: The Lost Empire,Gary Trousdale,6.9,PG,85 min,2001
tt0075169,10232,My Neighbor Totoro,Hayao Miyazaki,8.1,U,104 min,1988
tt0113542,59569,Rio,Carlos Saldanha,6.9,A,93 min,2011
tt0110693,410921,Night at the Museum: Battle of the Smithsonian,Shawn Levy,6,A,130 min,2009
tt0106544,38955,Tarzan,Chris Buck,7.3,A,102 min,1999
tt0116418,110513,Raya and the Last Dragon,Don Hall,7.3,U,109 min,2021
tt0112607,114089,Frozen II,Chris Buck,6.8,A,104 min,2019
tt0120004,11015,Madagascar,Eric Darnell,6.9,A,102 min,2005
tt0116654,9306,Teenage Mutant Ninja Turtles,Steve Barron,6.8,U,158 min,1990
tt0116311,12559,Megamind,Tom McGrath,7.3,G,105 min,2010
tt0117965,58770,Cars 2,John Lasseter,6.2,,150 min,2011
tt0114592,124851,Kung Fu Panda 2,Jennifer Yuh Nelson,7.3,A,100 min,2011
tt0115725,3587,The Road to El Dorado,Bibo Bergeron,6.9,U,120 min,2000
tt0115783,10723,Monsters University,Dan Scanlon,7.2,,105 min,2013
tt0120271,56077,Trolls,Mike Mitchell,6.4,U,138 min,2016
tt0113596,19004,Diary of a Wimpy Kid,Thor Freudenthal,6.2,A,110 min,2010
tt0109001,101230,My Girl,Howard Zieff,6.9,A,119 min,1991
tt0094822,253632,Sonic the Hedgehog,Jeff Fowler,6.5,Passed,106 min,2020
tt0113253,10987,The Bad Guys,Pierre Perifel,6.8,,101 min,2022
tt0117991,44705,Fantastic Mr. Fox,Wes Anderson,7.9,Approved,128 min,2009
tt0117093,20318,Fantastic Beasts and Where to Find Them,David Yates,7.2,,90 min,2016
tt0024252,43596,Sonic the Hedgehog 2,Jeff Fowler,6.5,Approved,80 min,2022
tt1684935,79782,Journey 2: The Mysterious Island,Brad Peyton,5.7,PG-13,111 min,2012
tt0111019,26933,"Honey, I Shrunk the Kids",Joe Johnston,6.4,,91 min,1989
tt0035896,27854,It's a Wonderful Life,Frank Capra,8.6,Passed,113 min,1946
tt0032904,981,Percy Jackson & the Olympians: The Lightning Thief,Chris Columbus,5.9,Passed,129 min,2010
tt0045152,872,Toy Story 2,John Lasseter,7.9,U,92 min,1999
tt0043278,2769,The Karate Kid,Harald Zwart,6.2,PG,105 min,2010
tt0050419,13320,The Flintstones,Brian Levant,5,Approved,110 min,1994
tt0054698,164,Sister Act 2: Back in the Habit,Bill Duke,5.7,G,125 min,1993
tt0052357,426,Big Hero 6,Don Hall,7.8,TV-PG,71 min,2014
tt0047396,567,Hotel Transylvania,Genndy Tartakovsky,7,PG-13,126 min,2012
tt0025316,3078,Wreck-It Ralph,Rich Moore,7.7,U/A,102 min,2012
tt0036855,13528,Turning Red,Domee Shi,7,A,161 min,2022
tt0025164,28288,Brave,Mark Andrews,7.1,R,127 min,2012
tt0053125,213,Beauty and the Beast,Gary Trousdale,8,A,111 min,1991
tt0053604,284,Ice Age,Chris Wedge,7.5,A,137 min,2002
tt0053291,239,The Secret Life of Pets,Chris Renaud,6.5,PG-13,101 min,2016
tt0056923,4808,Aladdin,Ron Clements,8,PG-13,97 min,1992
tt0034583,289,Mary Poppins,Robert Stevenson,7.8,,138 min,1964
tt0033870,963,Bridge to Terabithia,Gabor Csupo,7.2,PG-13,97 min,2007
tt0058385,11113,Mulan,Tony Bancroft,7.7,UA,136 min,1998
tt0047437,6620,Kung Fu Panda 3,Alessandro Carloni,7.1,UA,113 min,2016
tt0046250,804,The Jungle Book,Jon Favreau,7.4,UA,134 min,2016
tt0031580,26531,Alice in Wonderland,Tim Burton,6.4,UA,142 min,2010
tt0037059,909,Fantastic Beasts: The Secrets of Dumbledore,David Yates,6.2,UA,118 min,2022
tt0032138,630,Holes,Andrew Davis,7,U,107 min,2003
tt0031381,770,Little Women,Gillian Armstrong,7.3,A,121 min,1994
tt0084370,31044,Harry Potter and the Half-Blood Prince,David Yates,7.6,A,133 min,2009
tt0043014,599,The Princess and the Frog,Ron Clements,7.2,R,140 min,2009
tt0033467,15,Hook,Steven Spielberg,6.8,R,102 min,1991
tt0062622,62,How to Train Your Dragon,Dean DeBlois,8.1,PG-13,98 min,2010
tt0039428,121357,Toy Story 3,Lee Unkrich,8.3,UA,130 min,2010
tt0042192,705,Camp Nowhere,Jonathan Prince,6.1,,112 min,1994
tt0032143,22490,A Bug's Life,John Lasseter,7.2,A,101 min,1998
tt0032976,223,Leo,Robert Marianetti,7,A,109 min,2023
tt0032484,25670,Lilo & Stitch,Dean DeBlois,7.3,U,94 min,2002
tt0038787,303,Harry Potter and the Order of the Phoenix,David Yates,7.5,UA,136 min,2007
tt0038109,4174,Toy Story 4,Josh Cooley,7.7,PG-13,110 min,2019
tt0050105,8356,Hercules,Ron Clements,7.3,R,118 min,1997
tt0048728,381,Shrek 2,Andrew Adamson,7.3,U,95 min,2004
tt0042451,20758,Annie,John Huston,6.6,R,100 min,1982
tt0045537,29376,Sing,Garth Jennings,7.1,UA,117 min,2016
tt0031725,1859,Luca,Enrico Casarosa,7.4,,113 min,2021
tt0050658,18299,Who Framed Roger Rabbit,Robert Zemeckis,7.7,PG-13,133 min,1988
tt0051658,17281,Incredibles 2,Brad Bird,7.5,R,120 min,2018
tt0052126,64382,Tomorrowland,Brad Bird,6.4,A,88 min,2015
tt0029843,10907,Thelma the Unicorn,Jared Hess,5.8,,107 min,2024
tt0032762,32093,Matilda,Danny DeVito,7,PG-13,128 min,1996
tt0037008,1939,Aladdin,Guy Ritchie,6.9,UA,129 min,2019
tt0039420,22292,Field of Dreams,Phil Alden Robinson,7.5,PG-13,104 min,1989
tt0029162,3598,Angels in the Outfield,William Dear,6.2,UA,123 min,1994
tt0027125,3080,Coraline,Henry Selick,7.7,R,100 min,2009
tt0035446,198,E.T. the Extra-Terrestrial,Steven Spielberg,7.9,U,127 min,1982
tt0028010,13562,The NeverEnding Story,Wolfgang Petersen,7.3,,71 min,1984
tt0049261,1712,The Princess Diaries,Garry Marshall,6.4,R,129 min,2001
tt0048028,220,Puss in Boots: The Last Wish,Joel Crawford,7.8,R,114 min,2022
tt0025878,3529,Minions: The Rise of Gru,Kyle Balda,6.5,PG-13,140 min,2022
tt0032599,3085,Cinderella,Kenneth Branagh,6.9,PG-13,104 min,2015
tt0048960,2897,The Lego Movie,Phil Lord,7.7,U,110 min,2014
tt0038650,1585,Despicable Me 2,Pierre Coffin,7.3,,90 min,2013
tt0031679,3083,Soul,Pete Docter,8,UA,153 min,2020
tt0029947,900,Scooby-Doo,Raja Gosnell,5.3,A,117 min,2002
tt0034012,43795,Home,Tim Johnson,6.5,R,124 min,2015
tt0017350,85638,Minions,Kyle Balda,6.4,A,162 min,2015
tt0036094,50001,Beauty and the Beast,Bill Condon,7.1,R,122 min,2017
tt0025586,43905,Home Alone,Chris Columbus,7.7,UA,103 min,1990
tt0038300,22688,Tangled,Nathan Greno,7.7,R,124 min,2010
tt0027893,23114,Robot Dreams,Pablo Berger,7.6,R,105 min,2023
tt0032022,26378,Harry Potter and the Deathly Hallows: Part 1,David Yates,7.7,R,93 min,2010
tt0041509,40206,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",Andrew Adamson,6.9,U,133 min,2005
tt0039152,22356,Popeye,Robert Altman,5.4,R,89 min,1980
tt0026029,260,The Sound of Music,Robert Wise,8.1,UA,124 min,1965
tt0038235,43488,WALLÂ·E,Andrew Stanton,8.4,R,129 min,2008
tt0036241,22613,Stardust,Matthew Vaughn,7.6,U,106 min,2007
tt0063350,10331,Harry Potter and the Chamber of Secrets,Chris Columbus,7.4,R,135 min,2002
tt0043265,488,Spider-Man: Into the Spider-Verse,Bob Persichetti,8.4,U,113 min,2018
tt0046414,22733,The Lion King,Jon Favreau,6.8,A,113 min,2019
tt0051459,261,Charlie and the Chocolate Factory,Tim Burton,6.7,,114 min,2005
tt0047162,57575,Frozen,Chris Buck,7.4,A,110 min,2013
tt0033891,32574,The Wizard of Oz,Victor Fleming,8.1,A,106 min,1939
tt0029855,22657,Finding Nemo,Andrew Stanton,8.2,U,152 min,2003
tt0029588,76464,Howl's Moving Castle,Hayao Miyazaki,8.2,PG-13,101 min,2004
tt0022879,22649,"Monsters, Inc.",Pete Docter,8.1,R,124 min,2001
tt0027980,176841,Labyrinth,Jim Henson,7.3,A,131 min,1986
tt0114007,125587,Willy Wonka & the Chocolate Factory,Mel Stuart,7.8,A,145 min,1971
tt0093229,39448,Harry Potter and the Prisoner of Azkaban,Alfonso CuarÃ³n,7.9,R,146 min,2004
tt0118927,52855,Night at the Museum,Shawn Levy,6.5,A,101 min,2006
tt0048491,39940,Zootopia,Byron Howard,8,UA,81 min,2016
tt0113730,172868,Unsung Hero,Richard L. Ramsey,7.1,A,170 min,2024
tt0117357,85328,Trolls Band Together,Walt Dohrn,6,U,88 min,2023
tt0117669,124632,Teenage Mutant Ninja Turtles: Mutant Mayhem,Jeff Rowe,7.2,R,118 min,2023
tt0116329,11076,Harry Potter and the Deathly Hallows: Part 2,David Yates,8.1,A,108 min,2011
tt0118742,63945,Encanto,Jared Bush,7.2,A,100 min,2021
tt0116442,58985,Kung Fu Panda,Mark Osborne,7.6,UA,147 min,2008
tt0114354,890,Toy Story,John Lasseter,8.3,A,134 min,1995
tt0117011,10861,Sing 2,Garth Jennings,7.3,U,136 min,2021
tt0117039,1770,The Bad News Bears,Michael Ritchie,7.3,A,128 min,1976
tt0117473,44465,The Incredibles,Brad Bird,8,R,121 min,2004
tt0116635,2033,Despicable Me 3,Kyle Balda,6.2,A,135 min,2017
tt0115678,18203,The Little Mermaid,Rob Marshall,7.2,U,140 min,2023
tt0116830,9333,Shrek,Andrew Adamson,7.9,U,92 min,2001
tt0115847,47260,The Lego Batman Movie,Chris McKay,7.3,R,113 min,2017
tt0117603,9400,Jumanji,Joe Johnston,7.1,U,102 min,1995
tt0115438,9401,Harry Potter and the Goblet of Fire,Mike Newell,7.7,UA,120 min,2005
tt0115994,12241,Coco,Lee Unkrich,8.4,U,118 min,2017
tt0083587,25739,Moana,Ron Clements,7.6,R,99 min,2016
tt0116167,161806,The Karate Kid,John G. Avildsen,7.3,U,103 min,1984
tt0116259,11306,The Parent Trap,Nancy Meyers,6.7,A,162 min,1998
tt0116421,9625,Migration,Benjamin Renner,6.7,UA,95 min,2023
tt0116000,10680,Cars,John Lasseter,7.2,U,83 min,2006
tt0115862,6346,Elemental,Peter Sohn,7,U,85 min,2023
tt0072653,18660,Spirited Away,Hayao Miyazaki,8.6,U,93 min,2001
tt0047977,35115,Ratatouille,Brad Bird,8.1,A,109 min,2007
tt0072951,14821,Despicable Me,Pierre Coffin,7.6,A,99 min,2010
tt0064603,14136,The Super Mario Bros. Movie,Aaron Horvath,7,UA,109 min,2023
tt0071607,10869,Up,Pete Docter,8.3,A,96 min,2009
tt0050798,22660,Freaky Friday,Mark Waters,6.3,UA,92 min,2003
tt0055277,19186,The Sandlot,David Mickey Evans,7.8,U,95 min,1993
tt0054195,31102,Wish,Chris Buck,5.6,A,112 min,2023
tt0107131,6878,The Goonies,Richard Donner,7.7,U,91 min,1985
tt0053271,15944,Wonder,Stephen Chbosky,7.9,A,121 min,2017
tt0054357,18444,The Princess Bride,Rob Reiner,8,U,138 min,1987
tt0059793,20723,Wonka,Paul King,7,A,112 min,2023
tt0046672,173,The Lion King,Roger Allers,8.5,PG,157 min,1994
tt0106611,864,Harry Potter and the Sorcerer's Stone,Chris Columbus,7.6,GP,144 min,2001
tt0109127,24795,The Garfield Movie,Mark Dindal,5.8,U,78 min,2024
tt0042332,11224,Ultraman: Rising,Shannon Tindle,7,A,111 min,2024
tt0063819,81310,Kung Fu Panda 4,Mike Mitchell,6.3,U,87 min,2024
tt0038166,15947,The Boy and the Heron,Hayao Miyazaki,7.5,A,115 min,2023
tt0057546,9078,Despicable Me 4,Chris Renaud,6.3,G,201 min,2024
tt0041890,29682,Inside Out,Pete Docter,8.1,Passed,118 min,2015
tt0102798,8367,IF,John Krasinski,6.5,,97 min,2024
tt0058331,433,Inside Out 2,Kelsey Mann,7.9,,86 min,2024
